id,inventory_id,equipment_id
4042,730,18
4043,811,18
4044,1052,18
4045,585,18
4046,946,18
4047,1174,18
4048,1188,18
4049,62,3
4050,517,3
4051,1010,3
4052,281,3
4053,1179,3
4054,61,3
4055,656,3
4056,684,3
4057,1181,3
4058,510,3
4059,685,3
4060,1004,3
4061,49,3
4062,134,3
4063,535,3
4064,635,3
4065,732,3
4066,91,3
4067,83,3
4068,430,3
4069,730,3
4070,811,3
4071,1052,3
4072,585,3
4073,946,3
4074,1174,3
4075,1188,3
4076,62,11
4077,517,11
4078,1010,11
4079,281,11
4080,1179,11
4081,61,11
4082,656,11
4083,684,11
4084,1181,11
4085,510,11
4086,685,11
4087,1004,11
4088,49,11
4089,134,11
4090,535,11
4091,635,11
4092,732,11
4093,91,11
4094,83,11
4095,430,11
4096,730,11
4097,811,11
4098,1052,11
4099,585,11
4100,946,11
4101,1174,11
4102,1188,11
4103,62,1
4104,517,1
4105,1010,1
4106,281,1
4107,1179,1
4108,61,1
4109,656,1
4110,684,1
4111,1181,1
4112,510,1
4113,685,1
4114,1004,1
4115,49,1
4116,134,1
4117,535,1
4118,635,1
4119,732,1
4120,91,1
4121,83,1
4122,430,1
4123,730,1
4124,811,1
4125,1052,1
4126,585,1
4127,946,1
4128,1174,1
4129,1188,1
4130,62,9
4131,517,9
4132,1010,9
4133,281,9
4134,1179,9
4135,61,9
4136,656,9
4137,684,9
4138,1181,9
4139,510,9
4140,685,9
4141,1004,9
4142,49,9
4143,134,9
4144,535,9
4145,635,9
4146,732,9
4147,91,9
4148,83,9
4149,430,9
4150,730,9
4151,811,9
4152,1052,9
4153,585,9
4154,946,9
4155,1174,9
4156,1188,9
4157,62,16
4158,517,16
4159,1010,16
4160,281,16
4161,1179,16
4162,61,16
4163,656,16
4164,684,16
4165,1181,16
4166,510,16
4167,685,16
4168,1004,16
4169,49,16
4170,134,16
4171,535,16
4172,635,16
4173,732,16
4174,91,16
4175,83,16
4176,430,16
4177,730,16
4178,811,16
4179,1052,16
4180,585,16
4181,946,16
4182,1174,16
4183,1188,16
4184,62,14
4185,517,14
4186,1010,14
4187,281,14
4188,1179,14
4189,61,14
4190,656,14
4191,684,14
4192,1181,14
4193,510,14
4194,685,14
4195,1004,14
4196,49,14
4197,134,14
4198,535,14
4199,635,14
4200,732,14
4201,91,14
4202,83,14
4203,430,14
4204,730,14
4205,811,14
4206,1052,14
4207,585,14
4208,946,14
4209,1174,14
4210,1188,14
4211,82,20
4212,394,20
4213,591,20
4214,740,20
4215,663,20
4216,706,20
4217,642,20
4218,661,20
4219,98,20
4220,686,20
4221,1022,20
4222,362,20
4223,99,20
4224,477,20
4225,741,20
4226,1033,20
4227,1133,20
4228,229,20
4229,754,20
4230,1012,20
4231,1071,20
4232,785,20
4233,93,20
4234,613,20
4235,877,20
4236,907,20
4237,956,20
4238,941,20
4239,82,17
4240,394,17
4241,591,17
4242,740,17
4243,663,17
4244,706,17
4245,642,17
4246,661,17
4247,98,17
4248,686,17
4249,1022,17
4250,362,17
4251,99,17
4252,477,17
4253,741,17
4254,1033,17
4255,1133,17
4256,229,17
4257,754,17
4258,1012,17
4259,1071,17
4260,785,17
4261,93,17
4262,613,17
4263,877,17
4264,907,17
4265,956,17
4266,941,17
4267,82,4
4268,394,4
4269,591,4
4270,740,4
4271,663,4
4272,706,4
4273,642,4
4274,661,4
4275,98,4
4276,686,4
4277,1022,4
4278,362,4
4279,99,4
4280,477,4
4281,741,4
4282,1033,4
4283,1133,4
4284,229,4
4285,754,4
4286,1012,4
4287,1071,4
4288,785,4
4289,93,4
4290,613,4
4291,877,4
4292,907,4
4293,956,4
4294,941,4
4295,82,11
4296,394,11
4297,591,11
4298,740,11
4299,663,11
4300,706,11
4301,642,11
4302,661,11
4303,98,11
4304,686,11
4305,1022,11
4306,362,11
4307,99,11
4308,477,11
4309,741,11
4310,1033,11
4311,1133,11
4312,229,11
4313,754,11
4314,1012,11
4315,1071,11
4316,785,11
4317,93,11
4318,613,11
4319,877,11
4320,907,11
4321,956,11
4322,941,11
4323,82,1
4324,394,1
4325,591,1
4326,740,1
4327,663,1
4328,706,1
4329,642,1
4330,661,1
4331,98,1
4332,686,1
4333,1022,1
4334,362,1
4335,99,1
4336,477,1
4337,741,1
4338,1033,1
4339,1133,1
4340,229,1
4341,754,1
4342,1012,1
4343,1071,1
4344,785,1
4345,93,1
4346,613,1
4347,877,1
4348,907,1
4349,956,1
4350,941,1
4351,82,9
4352,394,9
4353,591,9
4354,740,9
4355,663,9
4356,706,9
4357,642,9
4358,661,9
4359,98,9
4360,686,9
4361,1022,9
4362,362,9
4363,99,9
4364,477,9
4365,741,9
4366,1033,9
4367,1133,9
4368,229,9
4369,754,9
4370,1012,9
4371,1071,9
4372,785,9
4373,93,9
4374,613,9
4375,877,9
4376,907,9
4377,956,9
4378,941,9
4379,82,23
4380,394,23
4381,591,23
4382,740,23
4383,663,23
4384,706,23
4385,642,23
4386,661,23
4387,98,23
4388,686,23
4389,1022,23
4390,362,23
4391,99,23
4392,477,23
4393,741,23
4394,1033,23
4395,1133,23
4396,229,23
4397,754,23
4398,1012,23
4399,1071,23
4400,785,23
4401,93,23
4402,613,23
4403,877,23
4404,907,23
4405,956,23
4406,941,23
4407,82,25
4408,394,25
4409,591,25
4410,740,25
4411,663,25
4412,706,25
4413,642,25
4414,661,25
4415,98,25
4416,686,25
4417,1022,25
4418,362,25
4419,99,25
4420,477,25
4421,741,25
4422,1033,25
4423,1133,25
4424,229,25
4425,754,25
4426,1012,25
4427,1071,25
4428,785,25
4429,93,25
4430,613,25
4431,877,25
4432,907,25
4433,956,25
4434,941,25
4435,82,24
4436,394,24
4437,591,24
4438,740,24
4439,663,24
4440,706,24
4441,642,24
4442,661,24
4443,98,24
4444,686,24
4445,1022,24
4446,362,24
4447,99,24
4448,477,24
4449,741,24
4450,1033,24
4451,1133,24
4452,229,24
4453,754,24
4454,1012,24
4455,1071,24
4456,785,24
4457,93,24
4458,613,24
4459,877,24
4460,907,24
4461,956,24
4462,941,24
4463,82,15
4464,394,15
4465,591,15
4466,740,15
4467,663,15
4468,706,15
4469,642,15
4470,661,15
4471,98,15
4472,686,15
4473,1022,15
4474,362,15
4475,99,15
4476,477,15
4477,741,15
4478,1033,15
4479,1133,15
4480,229,15
4481,754,15
4482,1012,15
4483,1071,15
4484,785,15
4485,93,15
4486,613,15
4487,877,15
4488,907,15
4489,956,15
4490,941,15
4491,82,14
4492,394,14
4493,591,14
4494,740,14
4495,663,14
4496,706,14
4497,642,14
4498,661,14
4499,98,14
4500,686,14
4501,1022,14
4502,362,14
4503,99,14
4504,477,14
4505,741,14
4506,1033,14
4507,1133,14
4508,229,14
4509,754,14
4510,1012,14
4511,1071,14
4512,785,14
4513,93,14
4514,613,14
4515,877,14
4516,907,14
4517,956,14
4518,941,14
4519,188,20
4520,835,20
4521,33,20
4522,75,20
4523,891,20
4524,79,20
4525,169,20
4526,176,20
4527,206,20
4528,753,20
4529,889,20
4530,965,20
4531,1000,20
4532,32,20
4533,48,20
4534,276,20
4535,622,20
4536,653,20
4537,39,20
4538,578,20
4539,1032,20
4540,695,20
4541,1065,20
4542,1106,20
4543,1107,20
4544,1177,20
4545,202,20
4546,236,20
4547,480,20
4548,670,20
4549,786,20
4550,228,20
4551,719,20
4552,960,20
4553,1059,20
4554,1119,20
4555,260,20
4556,905,20
4557,1058,20
4558,1094,20
4559,288,20
4560,788,20
4561,188,18
4562,835,18
4563,33,18
4564,75,18
4565,891,18
4566,79,18
4567,169,18
4568,176,18
4569,206,18
4570,753,18
4571,889,18
4572,965,18
4573,1000,18
4574,32,18
4575,48,18
4576,276,18
4577,622,18
4578,653,18
4579,39,18
4580,578,18
4581,1032,18
4582,695,18
4583,1065,18
4584,1106,18
4585,1107,18
4586,1177,18
4587,202,18
4588,236,18
4589,480,18
4590,670,18
4591,786,18
4592,228,18
4593,719,18
4594,960,18
4595,1059,18
4596,1119,18
4597,260,18
4598,905,18
4599,1058,18
4600,1094,18
4601,288,18
4602,788,18
4603,188,4
4604,835,4
4605,33,4
4606,75,4
4607,891,4
4608,79,4
4609,169,4
4610,176,4
4611,206,4
4612,753,4
4613,889,4
4614,965,4
4615,1000,4
4616,32,4
4617,48,4
4618,276,4
4619,622,4
4620,653,4
4621,39,4
4622,578,4
4623,1032,4
4624,695,4
4625,1065,4
4626,1106,4
4627,1107,4
4628,1177,4
4629,202,4
4630,236,4
4631,480,4
4632,670,4
4633,786,4
4634,228,4
4635,719,4
4636,960,4
4637,1059,4
4638,1119,4
4639,260,4
4640,905,4
4641,1058,4
4642,1094,4
4643,288,4
4644,788,4
4645,188,11
4646,835,11
4647,33,11
4648,75,11
4649,891,11
4650,79,11
4651,169,11
4652,176,11
4653,206,11
4654,753,11
4655,889,11
4656,965,11
4657,1000,11
4658,32,11
4659,48,11
4660,276,11
4661,622,11
4662,653,11
4663,39,11
4664,578,11
4665,1032,11
4666,695,11
4667,1065,11
4668,1106,11
4669,1107,11
4670,1177,11
4671,202,11
4672,236,11
4673,480,11
4674,670,11
4675,786,11
4676,228,11
4677,719,11
4678,960,11
4679,1059,11
4680,1119,11
4681,260,11
4682,905,11
4683,1058,11
4684,1094,11
4685,288,11
4686,788,11
4687,188,2
4688,835,2
4689,33,2
4690,75,2
4691,891,2
4692,79,2
4693,169,2
4694,176,2
4695,206,2
4696,753,2
4697,889,2
4698,965,2
4699,1000,2
4700,32,2
4701,48,2
4702,276,2
4703,622,2
4704,653,2
4705,39,2
4706,578,2
4707,1032,2
4708,695,2
4709,1065,2
4710,1106,2
4711,1107,2
4712,1177,2
4713,202,2
4714,236,2
4715,480,2
4716,670,2
4717,786,2
4718,228,2
4719,719,2
4720,960,2
4721,1059,2
4722,1119,2
4723,260,2
4724,905,2
4725,1058,2
4726,1094,2
4727,288,2
4728,788,2
4729,188,9
4730,835,9
4731,33,9
4732,75,9
4733,891,9
4734,79,9
4735,169,9
4736,176,9
4737,206,9
4738,753,9
4739,889,9
4740,965,9
4741,1000,9
4742,32,9
4743,48,9
4744,276,9
4745,622,9
4746,653,9
4747,39,9
4748,578,9
4749,1032,9
4750,695,9
4751,1065,9
4752,1106,9
4753,1107,9
4754,1177,9
4755,202,9
4756,236,9
4757,480,9
4758,670,9
4759,786,9
4760,228,9
4761,719,9
4762,960,9
4763,1059,9
4764,1119,9
4765,260,9
4766,905,9
4767,1058,9
4768,1094,9
4769,288,9
4770,788,9
4771,188,22
4772,835,22
4773,33,22
4774,75,22
4775,891,22
4776,79,22
4777,169,22
4778,176,22
4779,206,22
4780,753,22
4781,889,22
4782,965,22
4783,1000,22
4784,32,22
4785,48,22
4786,276,22
4787,622,22
4788,653,22
4789,39,22
4790,578,22
4791,1032,22
4792,695,22
4793,1065,22
4794,1106,22
4795,1107,22
4796,1177,22
4797,202,22
4798,236,22
4799,480,22
4800,670,22
4801,786,22
4802,228,22
4803,719,22
4804,960,22
4805,1059,22
4806,1119,22
4807,260,22
4808,905,22
4809,1058,22
4810,1094,22
4811,288,22
4812,788,22
4813,188,25
4814,835,25
4815,33,25
4816,75,25
4817,891,25
4818,79,25
4819,169,25
4820,176,25
4821,206,25
4822,753,25
4823,889,25
4824,965,25
4825,1000,25
4826,32,25
4827,48,25
4828,276,25
4829,622,25
4830,653,25
4831,39,25
4832,578,25
4833,1032,25
4834,695,25
4835,1065,25
4836,1106,25
4837,1107,25
4838,1177,25
4839,202,25
4840,236,25
4841,480,25
4842,670,25
4843,786,25
4844,228,25
4845,719,25
4846,960,25
4847,1059,25
4848,1119,25
4849,260,25
4850,905,25
4851,1058,25
4852,1094,25
4853,288,25
4854,788,25
4855,826,19
4856,967,19
4857,1043,19
4858,109,19
4859,368,19
4860,1111,19
4861,469,19
4862,923,19
4863,500,19
4864,983,19
4865,1026,19
4866,966,19
4867,1137,19
4868,153,19
4869,214,19
4870,238,19
4871,1020,19
4872,137,19
4873,520,19
4874,1121,19
4875,70,19
4876,1148,19
4877,1184,19
4878,639,19
4879,1017,19
4880,826,17
4881,967,17
4882,1043,17
4883,109,17
4884,368,17
4885,1111,17
4886,469,17
4887,923,17
4888,500,17
4889,983,17
4890,1026,17
4891,966,17
4892,1137,17
4893,153,17
4894,214,17
4895,238,17
4896,1020,17
4897,137,17
4898,520,17
4899,1121,17
4900,70,17
4901,1148,17
4902,1184,17
4903,639,17
4904,1017,17
4905,826,3
4906,967,3
4907,1043,3
4908,109,3
4909,368,3
4910,1111,3
4911,469,3
4912,923,3
4913,500,3
4914,983,3
4915,1026,3
4916,966,3
4917,1137,3
4918,153,3
4919,214,3
4920,238,3
4921,1020,3
4922,137,3
4923,520,3
4924,1121,3
4925,70,3
4926,1148,3
4927,1184,3
4928,639,3
4929,1017,3
4930,826,11
4931,967,11
4932,1043,11
4933,109,11
4934,368,11
4935,1111,11
4936,469,11
4937,923,11
4938,500,11
4939,983,11
4940,1026,11
4941,966,11
4942,1137,11
4943,153,11
4944,214,11
4945,238,11
4946,1020,11
4947,137,11
4948,520,11
4949,1121,11
4950,70,11
4951,1148,11
4952,1184,11
4953,639,11
4954,1017,11
4955,826,2
4956,967,2
4957,1043,2
4958,109,2
4959,368,2
4960,1111,2
4961,469,2
4962,923,2
4963,500,2
4964,983,2
4965,1026,2
4966,966,2
4967,1137,2
4968,153,2
4969,214,2
4970,238,2
4971,1020,2
4972,137,2
4973,520,2
4974,1121,2
4975,70,2
4976,1148,2
4977,1184,2
4978,639,2
4979,1017,2
4980,826,9
4981,967,9
4982,1043,9
4983,109,9
4984,368,9
4985,1111,9
4986,469,9
4987,923,9
4988,500,9
4989,983,9
4990,1026,9
4991,966,9
4992,1137,9
4993,153,9
4994,214,9
4995,238,9
4996,1020,9
4997,137,9
4998,520,9
4999,1121,9
5000,70,9
5001,1148,9
5002,1184,9
5003,639,9
5004,1017,9
5005,826,12
5006,967,12
5007,1043,12
5008,109,12
5009,368,12
5010,1111,12
5011,469,12
5012,923,12
5013,500,12
5014,983,12
5015,1026,12
5016,966,12
5017,1137,12
5018,153,12
5019,214,12
5020,238,12
5021,1020,12
5022,137,12
5023,520,12
5024,1121,12
5025,70,12
5026,1148,12
5027,1184,12
5028,639,12
5029,1017,12
5030,826,16
5031,967,16
5032,1043,16
5033,109,16
5034,368,16
5035,1111,16
5036,469,16
5037,923,16
5038,500,16
5039,983,16
5040,1026,16
5041,966,16
5042,1137,16
5043,153,16
5044,214,16
5045,238,16
5046,1020,16
5047,137,16
5048,520,16
5049,1121,16
5050,70,16
5051,1148,16
5052,1184,16
5053,639,16
5054,1017,16
5055,374,19
5056,508,19
5057,700,19
5058,809,19
5059,34,19
5060,1164,19
5061,3,19
5062,386,19
5063,483,19
5064,774,19
5065,850,19
5066,94,19
5067,607,19
5068,687,19
5069,703,19
5070,938,19
5071,1042,19
5072,1135,19
5073,190,19
5074,595,19
5075,716,19
5076,284,19
5077,527,19
5078,557,19
5079,759,19
5080,867,19
5081,209,19
5082,933,19
5083,654,19
5084,746,19
5085,772,19
5086,871,19
5087,914,19
5088,374,17
5089,508,17
5090,700,17
5091,809,17
5092,34,17
5093,1164,17
5094,3,17
5095,386,17
5096,483,17
5097,774,17
5098,850,17
5099,94,17
5100,607,17
5101,687,17
5102,703,17
5103,938,17
5104,1042,17
5105,1135,17
5106,190,17
5107,595,17
5108,716,17
5109,284,17
5110,527,17
5111,557,17
5112,759,17
5113,867,17
5114,209,17
5115,933,17
5116,654,17
5117,746,17
5118,772,17
5119,871,17
5120,914,17
5121,374,4
5122,508,4
5123,700,4
5124,809,4
5125,34,4
5126,1164,4
5127,3,4
5128,386,4
5129,483,4
5130,774,4
5131,850,4
5132,94,4
5133,607,4
5134,687,4
5135,703,4
5136,938,4
5137,1042,4
5138,1135,4
5139,190,4
5140,595,4
5141,716,4
5142,284,4
5143,527,4
5144,557,4
5145,759,4
5146,867,4
5147,209,4
5148,933,4
5149,654,4
5150,746,4
5151,772,4
5152,871,4
5153,914,4
5154,374,10
5155,508,10
5156,700,10
5157,809,10
5158,34,10
5159,1164,10
5160,3,10
5161,386,10
5162,483,10
5163,774,10
5164,850,10
5165,94,10
5166,607,10
5167,687,10
5168,703,10
5169,938,10
5170,1042,10
5171,1135,10
5172,190,10
5173,595,10
5174,716,10
5175,284,10
5176,527,10
5177,557,10
5178,759,10
5179,867,10
5180,209,10
5181,933,10
5182,654,10
5183,746,10
5184,772,10
5185,871,10
5186,914,10
5187,374,2
5188,508,2
5189,700,2
5190,809,2
5191,34,2
5192,1164,2
5193,3,2
5194,386,2
5195,483,2
5196,774,2
5197,850,2
5198,94,2
5199,607,2
5200,687,2
5201,703,2
5202,938,2
5203,1042,2
5204,1135,2
5205,190,2
5206,595,2
5207,716,2
5208,284,2
5209,527,2
5210,557,2
5211,759,2
5212,867,2
5213,209,2
5214,933,2
5215,654,2
5216,746,2
5217,772,2
5218,871,2
5219,914,2
5220,374,8
5221,508,8
5222,700,8
5223,809,8
5224,34,8
5225,1164,8
5226,3,8
5227,386,8
5228,483,8
5229,774,8
5230,850,8
5231,94,8
5232,607,8
5233,687,8
5234,703,8
5235,938,8
5236,1042,8
5237,1135,8
5238,190,8
5239,595,8
5240,716,8
5241,284,8
5242,527,8
5243,557,8
5244,759,8
5245,867,8
5246,209,8
5247,933,8
5248,654,8
5249,746,8
5250,772,8
5251,871,8
5252,914,8
5253,374,25
5254,508,25
5255,700,25
5256,809,25
5257,34,25
5258,1164,25
5259,3,25
5260,386,25
5261,483,25
5262,774,25
5263,850,25
5264,94,25
5265,607,25
5266,687,25
5267,703,25
5268,938,25
5269,1042,25
5270,1135,25
5271,190,25
5272,595,25
5273,716,25
5274,284,25
5275,527,25
5276,557,25
5277,759,25
5278,867,25
5279,209,25
5280,933,25
5281,654,25
5282,746,25
5283,772,25
5284,871,25
5285,914,25
5286,374,24
5287,508,24
5288,700,24
5289,809,24
5290,34,24
5291,1164,24
5292,3,24
5293,386,24
5294,483,24
5295,774,24
5296,850,24
5297,94,24
5298,607,24
5299,687,24
5300,703,24
5301,938,24
5302,1042,24
5303,1135,24
5304,190,24
5305,595,24
5306,716,24
5307,284,24
5308,527,24
5309,557,24
5310,759,24
5311,867,24
5312,209,24
5313,933,24
5314,654,24
5315,746,24
5316,772,24
5317,871,24
5318,914,24
5319,374,16
5320,508,16
5321,700,16
5322,809,16
5323,34,16
5324,1164,16
5325,3,16
5326,386,16
5327,483,16
5328,774,16
5329,850,16
5330,94,16
5331,607,16
5332,687,16
5333,703,16
5334,938,16
5335,1042,16
5336,1135,16
5337,190,16
5338,595,16
5339,716,16
5340,284,16
5341,527,16
5342,557,16
5343,759,16
5344,867,16
5345,209,16
5346,933,16
5347,654,16
5348,746,16
5349,772,16
5350,871,16
5351,914,16
5352,374,12
5353,508,12
5354,700,12
5355,809,12
5356,34,12
5357,1164,12
5358,3,12
5359,386,12
5360,483,12
5361,774,12
5362,850,12
5363,94,12
5364,607,12
5365,687,12
5366,703,12
5367,938,12
5368,1042,12
5369,1135,12
5370,190,12
5371,595,12
5372,716,12
5373,284,12
5374,527,12
5375,557,12
5376,759,12
5377,867,12
5378,209,12
5379,933,12
5380,654,12
5381,746,12
5382,772,12
5383,871,12
5384,914,12
5385,374,13
5386,508,13
5387,700,13
5388,809,13
5389,34,13
5390,1164,13
5391,3,13
5392,386,13
5393,483,13
5394,774,13
5395,850,13
5396,94,13
5397,607,13
5398,687,13
5399,703,13
5400,938,13
5401,1042,13
5402,1135,13
5403,190,13
5404,595,13
5405,716,13
5406,284,13
5407,527,13
5408,557,13
5409,759,13
5410,867,13
5411,209,13
5412,933,13
5413,654,13
5414,746,13
5415,772,13
5416,871,13
5417,914,13
5418,374,15
5419,508,15
5420,700,15
5421,809,15
5422,34,15
5423,1164,15
5424,3,15
5425,386,15
5426,483,15
5427,774,15
5428,850,15
5429,94,15
5430,607,15
5431,687,15
5432,703,15
5433,938,15
5434,1042,15
5435,1135,15
5436,190,15
5437,595,15
5438,716,15
5439,284,15
5440,527,15
5441,557,15
5442,759,15
5443,867,15
5444,209,15
5445,933,15
5446,654,15
5447,746,15
5448,772,15
5449,871,15
5450,914,15
5451,295,20
5452,416,20
5453,757,20
5454,119,20
5455,290,20
5456,660,20
5457,843,20
5458,973,20
5459,969,20
5460,1009,20
5461,102,20
5462,681,20
5463,1018,20
5464,108,20
5465,57,20
5466,140,20
5467,992,20
5468,691,20
5469,603,20
5470,682,20
5471,23,20
5472,160,20
5473,807,20
5474,265,20
5475,408,20
5476,614,20
5477,283,20
5478,456,20
5479,1044,20
5480,1080,20
5481,1157,20
5482,295,17
5483,416,17
5484,757,17
5485,119,17
5486,290,17
5487,660,17
5488,843,17
5489,973,17
5490,969,17
5491,1009,17
5492,102,17
5493,681,17
5494,1018,17
5495,108,17
5496,57,17
5497,140,17
5498,992,17
5499,691,17
5500,603,17
5501,682,17
5502,23,17
5503,160,17
5504,807,17
5505,265,17
5506,408,17
5507,614,17
5508,283,17
5509,456,17
5510,1044,17
5511,1080,17
5512,1157,17
5513,295,3
5514,416,3
5515,757,3
5516,119,3
5517,290,3
5518,660,3
5519,843,3
5520,973,3
5521,969,3
5522,1009,3
5523,102,3
5524,681,3
5525,1018,3
5526,108,3
5527,57,3
5528,140,3
5529,992,3
5530,691,3
5531,603,3
5532,682,3
5533,23,3
5534,160,3
5535,807,3
5536,265,3
5537,408,3
5538,614,3
5539,283,3
5540,456,3
5541,1044,3
5542,1080,3
5543,1157,3
5544,295,11
5545,416,11
5546,757,11
5547,119,11
5548,290,11
5549,660,11
5550,843,11
5551,973,11
5552,969,11
5553,1009,11
5554,102,11
5555,681,11
5556,1018,11
5557,108,11
5558,57,11
5559,140,11
5560,992,11
5561,691,11
5562,603,11
5563,682,11
5564,23,11
5565,160,11
5566,807,11
5567,265,11
5568,408,11
5569,614,11
5570,283,11
5571,456,11
5572,1044,11
5573,1080,11
5574,1157,11
5575,295,1
5576,416,1
5577,757,1
5578,119,1
5579,290,1
5580,660,1
5581,843,1
5582,973,1
5583,969,1
5584,1009,1
5585,102,1
5586,681,1
5587,1018,1
5588,108,1
5589,57,1
5590,140,1
5591,992,1
5592,691,1
5593,603,1
5594,682,1
5595,23,1
5596,160,1
5597,807,1
5598,265,1
5599,408,1
5600,614,1
5601,283,1
5602,456,1
5603,1044,1
5604,1080,1
5605,1157,1
5606,295,7
5607,416,7
5608,757,7
5609,119,7
5610,290,7
5611,660,7
5612,843,7
5613,973,7
5614,969,7
5615,1009,7
5616,102,7
5617,681,7
5618,1018,7
5619,108,7
5620,57,7
5621,140,7
5622,992,7
5623,691,7
5624,603,7
5625,682,7
5626,23,7
5627,160,7
5628,807,7
5629,265,7
5630,408,7
5631,614,7
5632,283,7
5633,456,7
5634,1044,7
5635,1080,7
5636,1157,7
5637,295,23
5638,416,23
5639,757,23
5640,119,23
5641,290,23
5642,660,23
5643,843,23
5644,973,23
5645,969,23
5646,1009,23
5647,102,23
5648,681,23
5649,1018,23
5650,108,23
5651,57,23
5652,140,23
5653,992,23
5654,691,23
5655,603,23
5656,682,23
5657,23,23
5658,160,23
5659,807,23
5660,265,23
5661,408,23
5662,614,23
5663,283,23
5664,456,23
5665,1044,23
5666,1080,23
5667,1157,23
5668,295,24
5669,416,24
5670,757,24
5671,119,24
5672,290,24
5673,660,24
5674,843,24
5675,973,24
5676,969,24
5677,1009,24
5678,102,24
5679,681,24
5680,1018,24
5681,108,24
5682,57,24
5683,140,24
5684,992,24
5685,691,24
5686,603,24
5687,682,24
5688,23,24
5689,160,24
5690,807,24
5691,265,24
5692,408,24
5693,614,24
5694,283,24
5695,456,24
5696,1044,24
5697,1080,24
5698,1157,24
5699,295,25
5700,416,25
5701,757,25
5702,119,25
5703,290,25
5704,660,25
5705,843,25
5706,973,25
5707,969,25
5708,1009,25
5709,102,25
5710,681,25
5711,1018,25
5712,108,25
5713,57,25
5714,140,25
5715,992,25
5716,691,25
5717,603,25
5718,682,25
5719,23,25
5720,160,25
5721,807,25
5722,265,25
5723,408,25
5724,614,25
5725,283,25
5726,456,25
5727,1044,25
5728,1080,25
5729,1157,25
5730,295,16
5731,416,16
5732,757,16
5733,119,16
5734,290,16
5735,660,16
5736,843,16
5737,973,16
5738,969,16
5739,1009,16
5740,102,16
5741,681,16
5742,1018,16
5743,108,16
5744,57,16
5745,140,16
5746,992,16
5747,691,16
5748,603,16
5749,682,16
5750,23,16
5751,160,16
5752,807,16
5753,265,16
5754,408,16
5755,614,16
5756,283,16
5757,456,16
5758,1044,16
5759,1080,16
5760,1157,16
5761,295,13
5762,416,13
5763,757,13
5764,119,13
5765,290,13
5766,660,13
5767,843,13
5768,973,13
5769,969,13
5770,1009,13
5771,102,13
5772,681,13
5773,1018,13
5774,108,13
5775,57,13
5776,140,13
5777,992,13
5778,691,13
5779,603,13
5780,682,13
5781,23,13
5782,160,13
5783,807,13
5784,265,13
5785,408,13
5786,614,13
5787,283,13
5788,456,13
5789,1044,13
5790,1080,13
5791,1157,13
5792,295,12
5793,416,12
5794,757,12
5795,119,12
5796,290,12
5797,660,12
5798,843,12
5799,973,12
5800,969,12
5801,1009,12
5802,102,12
5803,681,12
5804,1018,12
5805,108,12
5806,57,12
5807,140,12
5808,992,12
5809,691,12
5810,603,12
5811,682,12
5812,23,12
5813,160,12
5814,807,12
5815,265,12
5816,408,12
5817,614,12
5818,283,12
5819,456,12
5820,1044,12
5821,1080,12
5822,1157,12
5823,629,19
5824,783,19
5825,123,19
5826,254,19
5827,313,19
5828,435,19
5829,723,19
5830,302,19
5831,320,19
5832,328,19
5833,178,19
5834,249,19
5835,325,19
5836,541,19
5837,870,19
5838,235,19
5839,438,19
5840,1150,19
5841,744,19
5842,796,19
5843,880,19
5844,840,19
5845,1001,19
5846,100,19
5847,117,19
5848,1186,19
5849,237,19
5850,385,19
5851,674,19
5852,845,19
5853,629,17
5854,783,17
5855,123,17
5856,254,17
5857,313,17
5858,435,17
5859,723,17
5860,302,17
5861,320,17
5862,328,17
5863,178,17
5864,249,17
5865,325,17
5866,541,17
5867,870,17
5868,235,17
5869,438,17
5870,1150,17
5871,744,17
5872,796,17
5873,880,17
5874,840,17
5875,1001,17
5876,100,17
5877,117,17
5878,1186,17
5879,237,17
5880,385,17
5881,674,17
5882,845,17
5883,629,5
5884,783,5
5885,123,5
5886,254,5
5887,313,5
5888,435,5
5889,723,5
5890,302,5
5891,320,5
5892,328,5
5893,178,5
5894,249,5
5895,325,5
5896,541,5
5897,870,5
5898,235,5
5899,438,5
5900,1150,5
5901,744,5
5902,796,5
5903,880,5
5904,840,5
5905,1001,5
5906,100,5
5907,117,5
5908,1186,5
5909,237,5
5910,385,5
5911,674,5
5912,845,5
5913,629,10
5914,783,10
5915,123,10
5916,254,10
5917,313,10
5918,435,10
5919,723,10
5920,302,10
5921,320,10
5922,328,10
5923,178,10
5924,249,10
5925,325,10
5926,541,10
5927,870,10
5928,235,10
5929,438,10
5930,1150,10
5931,744,10
5932,796,10
5933,880,10
5934,840,10
5935,1001,10
5936,100,10
5937,117,10
5938,1186,10
5939,237,10
5940,385,10
5941,674,10
5942,845,10
5943,629,1
5944,783,1
5945,123,1
5946,254,1
5947,313,1
5948,435,1
5949,723,1
5950,302,1
5951,320,1
5952,328,1
5953,178,1
5954,249,1
5955,325,1
5956,541,1
5957,870,1
5958,235,1
5959,438,1
5960,1150,1
5961,744,1
5962,796,1
5963,880,1
5964,840,1
5965,1001,1
5966,100,1
5967,117,1
5968,1186,1
5969,237,1
5970,385,1
5971,674,1
5972,845,1
5973,629,7
5974,783,7
5975,123,7
5976,254,7
5977,313,7
5978,435,7
5979,723,7
5980,302,7
5981,320,7
5982,328,7
5983,178,7
5984,249,7
5985,325,7
5986,541,7
5987,870,7
